@attribute Serialized_Model_Size numeric
@attribute Serialized_Train_Set_Size numeric
@attribute Serialized_Test_Set_Size numeric
@attribute Coverage_of_Test_Cases_By_Regions numeric
@attribute Size_of_Predicted_Regions numeric
@attribute Summary string
@attribute measureTreeSize numeric
@attribute measureOutOfBagError numeric
@attribute measureNumLeaves numeric
@attribute measureNumRules numeric

@data

words-weka.filters.unsupervised.attribute.Remove-R51-weka.filters.unsupervised.attribute.Remove-R5-53,3,10,weka.classifiers.rules.ZeroR,'',48055541465867954,20160811.2243,90000,10000,5016,4984,0,50.16,49.84,0,0,0.499995,0.499997,100,100,9999.926148,9999.926148,0,0.999993,0.999993,0,0,0,0,1,5016,1,4984,0,0,0,0,0.5016,1,0.668087,0,0.5,0.5016,0.5016,0.5016,0.4984,0.4984,0.251603,0.5016,0.335113,0,0.5,0.500005,0.334044,0.5016,0.021,0,0.015625,0,15.625,0,888,6211384,691384,100,100,?,?,?,?,?
words-weka.filters.unsupervised.attribute.Remove-R51-weka.filters.unsupervised.attribute.Remove-R5-53,4,1,weka.classifiers.rules.ZeroR,'',48055541465867954,20160811.2243,90000,10000,5017,4983,0,50.17,49.83,0,0,0.499995,0.499997,100,100,9999.91684,9999.91684,0,0.999992,0.999992,0,0,0,0,1,5017,1,4983,0,0,0,0,0.5017,1,0.668176,0,0.5,0.5017,0.5017,0.5017,0.4983,0.4983,0.251703,0.5017,0.335224,0,0.5,0.500006,0.334088,0.5017,0.031,0,0.03125,0,31.25,0,888,6211384,691384,100,100,?,?,?,?,?
words-weka.filters.unsupervised.attribute.Remove-R51-weka.filters.unsupervised.attribute.Remove-R5-53,4,2,weka.classifiers.rules.ZeroR,'',48055541465867954,20160811.2243,90000,10000,5017,4983,0,50.17,49.83,0,0,0.499995,0.499997,100,100,9999.91684,9999.91684,0,0.999992,0.999992,0,0,0,0,1,5017,1,4983,0,0,0,0,0.5017,1,0.668176,0,0.5,0.5017,0.5017,0.5017,0.4983,0.4983,0.251703,0.5017,0.335224,0,0.5,0.500006,0.334088,0.5017,0.015,0,0.015625,0,15.625,0,888,6211384,691384,100,100,?,?,?,?,?
words-weka.filters.unsupervised.attribute.Remove-R51-weka.filters.unsupervised.attribute.Remove-R5-53,4,3,weka.classifiers.rules.ZeroR,'',48055541465867954,20160811.2243,90000,10000,5016,4984,0,50.16,49.84,0,0,0.499995,0.499997,100,100,9999.926148,9999.926148,0,0.999993,0.999993,0,0,0,0,1,5016,1,4984,0,0,0,0,0.5016,1,0.668087,0,0.5,0.5016,0.5016,0.5016,0.4984,0.4984,0.251603,0.5016,0.335113,0,0.5,0.500005,0.334044,0.5016,0.024,0.003,0.015625,0.015625,15.625,15.625,888,6211384,691384,100,100,?,?,?,?,?
words-weka.filters.unsupervised.attribute.Remove-R51-weka.filters.unsupervised.attribute.Remove-R5-53,4,4,weka.classifiers.rules.ZeroR,'',48055541465867954,20160811.2243,90000,10000,5016,4984,0,50.16,49.84,0,0,0.499995,0.499997,100,100,9999.926148,9999.926148,0,0.999993,0.999993,0,0,0,0,1,5016,1,4984,0,0,0,0,0.5016,1,0.668087,0,0.5,0.5016,0.5016,0.5016,0.4984,0.4984,0.251603,0.5016,0.335113,0,0.5,0.500005,0.334044,0.5016,0.025,0,0.03125,0,31.25,0,888,6211384,691384,100,100,?,?,?,?,?
words-weka.filters.unsupervised.attribute.Remove-R51-weka.filters.unsupervised.attribute.Remove-R5-53,4,5,weka.classifiers.rules.ZeroR,'',48055541465867954,20160811.2243,90000,10000,5016,4984,0,50.16,49.84,0,0,0.499995,0.499997,100,100,9999.926148,9999.926148,0,0.999993,0.999993,0,0,0,0,1,5016,1,4984,0,0,0,0,0.5016,1,0.668087,0,0.5,0.5016,0.5016,0.5016,0.4984,0.4984,0.251603,0.5016,0.335113,0,0.5,0.500005,0.334044,0.5016,0.031,0,0.03125,0,31.25,0,888,6211384,691384,100,100,?,?,?,?,?
words-weka.filters.unsupervised.attribute.Remove-R51-weka.filters.unsupervised.attribute.Remove-R5-53,4,6,weka.classifiers.rules.ZeroR,'',48055541465867954,20160811.2243,90000,10000,5016,4984,0,50.16,49.84,0,0,0.499995,0.499997,100,100,9999.926148,9999.926148,0,0.999993,0.999993,0,0,0,0,1,5016,1,4984,0,0,0,0,0.5016,1,0.668087,0,0.5,0.5016,0.5016,0.5016,0.4984,0.4984,0.251603,0.5016,0.335113,0,0.5,0.500005,0.334044,0.5016,0.018,0,0.015625,0,15.625,0,888,6211384,691384,100,100,?,?,?,?,?
words-weka.filters.unsupervised.attribute.Remove-R51-weka.filters.unsupervised.attribute.Remove-R5-53,4,7,weka.classifiers.rules.ZeroR,'',48055541465867954,20160811.2243,90000,10000,5016,4984,0,50.16,49.84,0,0,0.499995,0.499997,100,100,9999.926148,9999.926148,0,0.999993,0.999993,0,0,0,0,1,5016,1,4984,0,0,0,0,0.5016,1,0.668087,0,0.5,0.5016,0.5016,0.5016,0.4984,0.4984,0.251603,0.5016,0.335113,0,0.5,0.500005,0.334044,0.5016,0.016,0.018,0.015625,0.015625,15.625,15.625,888,6211384,691384,100,100,?,?,?,?,?
words-weka.filters.unsupervised.attribute.Remove-R51-weka.filters.unsupervised.attribute.Remove-R5-53,4,8,weka.classifiers.rules.ZeroR,'',48055541465867954,20160811.2243,90000,10000,5016,4984,0,50.16,49.84,0,0,0.499995,0.499997,100,100,9999.926148,9999.926148,0,0.999993,0.999993,0,0,0,0,1,5016,1,4984,0,0,0,0,0.5016,1,0.668087,0,0.5,0.5016,0.5016,0.5016,0.4984,0.4984,0.251603,0.5016,0.335113,0,0.5,0.500005,0.334044,0.5016,0.032,0,0.03125,0,31.25,0,888,6211384,691384,100,100,?,?,?,?,?
words-weka.filters.unsupervised.attribute.Remove-R51-weka.filters.unsupervised.attribute.Remove-R5-53,4,9,weka.classifiers.rules.ZeroR,'',48055541465867954,20160811.2243,90000,10000,5016,4984,0,50.16,49.84,0,0,0.499995,0.499997,100,100,9999.926148,9999.926148,0,0.999993,0.999993,0,0,0,0,1,5016,1,4984,0,0,0,0,0.5016,1,0.668087,0,0.5,0.5016,0.5016,0.5016,0.4984,0.4984,0.251603,0.5016,0.335113,0,0.5,0.500005,0.334044,0.5016,0.019,0,0.015625,0,15.625,0,888,6211384,691384,100,100,?,?,?,?,?
words-weka.filters.unsupervised.attribute.Remove-R51-weka.filters.unsupervised.attribute.Remove-R5-53,4,10,weka.classifiers.rules.ZeroR,'',48055541465867954,20160811.2243,90000,10000,5016,4984,0,50.16,49.84,0,0,0.499995,0.499997,100,100,9999.926148,9999.926148,0,0.999993,0.999993,0,0,0,0,1,5016,1,4984,0,0,0,0,0.5016,1,0.668087,0,0.5,0.5016,0.5016,0.5016,0.4984,0.4984,0.251603,0.5016,0.335113,0,0.5,0.500005,0.334044,0.5016,0.019,0,0.015625,0,15.625,0,888,6211384,691384,100,100,?,?,?,?,?
words-weka.filters.unsupervised.attribute.Remove-R51-weka.filters.unsupervised.attribute.Remove-R5-53,5,1,weka.classifiers.rules.ZeroR,'',48055541465867954,20160811.2243,90000,10000,5016,4984,0,50.16,49.84,0,0,0.499995,0.499997,100,100,9999.926148,9999.926148,0,0.999993,0.999993,0,0,0,0,1,5016,1,4984,0,0,0,0,0.5016,1,0.668087,0,0.5,0.5016,0.5016,0.5016,0.4984,0.4984,0.251603,0.5016,0.335113,0,0.5,0.500005,0.334044,0.5016,0.015,0,0.015625,0,15.625,0,888,6211384,691384,100,100,?,?,?,?,?
words-weka.filters.unsupervised.attribute.Remove-R51-weka.filters.unsupervised.attribute.Remove-R5-53,5,2,weka.classifiers.rules.ZeroR,'',48055541465867954,20160811.2243,90000,10000,5016,4984,0,50.16,49.84,0,0,0.499995,0.499997,100,100,9999.926148,9999.926148,0,0.999993,0.999993,0,0,0,0,1,5016,1,4984,0,0,0,0,0.5016,1,0.668087,0,0.5,0.5016,0.5016,0.5016,0.4984,0.4984,0.251603,0.5016,0.335113,0,0.5,0.500005,0.334044,0.5016,0.021,0,0.015625,0,15.625,0,888,6211384,691384,100,100,?,?,?,?,?
words-weka.filters.unsupervised.attribute.Remove-R51-weka.filters.unsupervised.attribute.Remove-R5-53,5,3,weka.classifiers.rules.ZeroR,'',48055541465867954,20160811.2243,90000,10000,5016,4984,0,50.16,49.84,0,0,0.499995,0.499997,100,100,9999.926148,9999.926148,0,0.999993,0.999993,0,0,0,0,1,5016,1,4984,0,0,0,0,0.5016,1,0.668087,0,0.5,0.5016,0.5016,0.5016,0.4984,0.4984,0.251603,0.5016,0.335113,0,0.5,0.500005,0.334044,0.5016,0.023,0.004,0.015625,0.015625,15.625,15.625,888,6211384,691384,100,100,?,?,?,?,?
words-weka.filters.unsupervised.attribute.Remove-R51-weka.filters.unsupervised.attribute.Remove-R5-53,5,4,weka.classifiers.rules.ZeroR,'',48055541465867954,20160811.2243,90000,10000,5016,4984,0,50.16,49.84,0,0,0.499995,0.499997,100,100,9999.926148,9999.926148,0,0.999993,0.999993,0,0,0,0,1,5016,1,4984,0,0,0,0,0.5016,1,0.668087,0,0.5,0.5016,0.5016,0.5016,0.4984,0.4984,0.251603,0.5016,0.335113,0,0.5,0.500005,0.334044,0.5016,0.036,0.006,0.03125,0,31.25,0,888,6211384,691384,100,100,?,?,?,?,?
words-weka.filters.unsupervised.attribute.Remove-R51-weka.filters.unsupervised.attribute.Remove-R5-53,5,5,weka.classifiers.rules.ZeroR,'',48055541465867954,20160811.2243,90000,10000,5016,4984,0,50.16,49.84,0,0,0.499995,0.499997,100,100,9999.926148,9999.926148,0,0.999993,0.999993,0,0,0,0,1,5016,1,4984,0,0,0,0,0.5016,1,0.668087,0,0.5,0.5016,0.5016,0.5016,0.4984,0.4984,0.251603,0.5016,0.335113,0,0.5,0.500005,0.334044,0.5016,0.019,0,0.015625,0,15.625,0,888,6211384,691384,100,100,?,?,?,?,?
words-weka.filters.unsupervised.attribute.Remove-R51-weka.filters.unsupervised.attribute.Remove-R5-53,5,6,weka.classifiers.rules.ZeroR,'',48055541465867954,20160811.2243,90000,10000,5016,4984,0,50.16,49.84,0,0,0.499995,0.499997,100,100,9999.926148,9999.926148,0,0.999993,0.999993,0,0,0,0,1,5016,1,4984,0,0,0,0,0.5016,1,0.668087,0,0.5,0.5016,0.5016,0.5016,0.4984,0.4984,0.251603,0.5016,0.335113,0,0.5,0.500005,0.334044,0.5016,0.034,0.005,0.03125,0,31.25,0,888,6211384,691384,100,100,?,?,?,?,?
words-weka.filters.unsupervised.attribute.Remove-R51-weka.filters.unsupervised.attribute.Remove-R5-53,5,7,weka.classifiers.rules.ZeroR,'',48055541465867954,20160811.2243,90000,10000,5016,4984,0,50.16,49.84,0,0,0.499995,0.499997,100,100,9999.926148,9999.926148,0,0.999993,0.999993,0,0,0,0,1,5016,1,4984,0,0,0,0,0.5016,1,0.668087,0,0.5,0.5016,0.5016,0.5016,0.4984,0.4984,0.251603,0.5016,0.335113,0,0.5,0.500005,0.334044,0.5016,0.033,0.005,0.03125,0,31.25,0,888,6211384,691384,100,100,?,?,?,?,?
words-weka.filters.unsupervised.attribute.Remove-R51-weka.filters.unsupervised.attribute.Remove-R5-53,5,8,weka.classifiers.rules.ZeroR,'',48055541465867954,20160811.2243,90000,10000,5016,4984,0,50.16,49.84,0,0,0.499995,0.499997,100,100,9999.926148,9999.926148,0,0.999993,0.999993,0,0,0,0,1,5016,1,4984,0,0,0,0,0.5016,1,0.668087,0,0.5,0.5016,0.5016,0.5016,0.4984,0.4984,0.251603,0.5016,0.335113,0,0.5,0.500005,0.334044,0.5016,0.042,0.005,0.046875,0,46.875,0,888,6211384,691384,100,100,?,?,?,?,?
words-weka.filters.unsupervised.attribute.Remove-R51-weka.filters.unsupervised.attribute.Remove-R5-53,5,9,weka.classifiers.rules.ZeroR,'',48055541465867954,20160811.2243,90000,10000,5017,4983,0,50.17,49.83,0,0,0.499995,0.499997,100,100,9999.91684,9999.91684,0,0.999992,0.999992,0,0,0,0,1,5017,1,4983,0,0,0,0,0.5017,1,0.668176,0,0.5,0.5017,0.5017,0.5017,0.4983,0.4983,0.251703,0.5017,0.335224,0,0.5,0.500006,0.334088,0.5017,0.015,0,0.015625,0,15.625,0,888,6211384,691384,100,100,?,?,?,?,?
words-weka.filters.unsupervised.attribute.Remove-R51-weka.filters.unsupervised.attribute.Remove-R5-53,5,10,weka.classifiers.rules.ZeroR,'',48055541465867954,20160811.2243,90000,10000,5017,4983,0,50.17,49.83,0,0,0.499995,0.499997,100,100,9999.91684,9999.91684,0,0.999992,0.999992,0,0,0,0,1,5017,1,4983,0,0,0,0,0.5017,1,0.668176,0,0.5,0.5017,0.5017,0.5017,0.4983,0.4983,0.251703,0.5017,0.335224,0,0.5,0.500006,0.334088,0.5017,0.013,0.016,0.015625,0.015625,15.625,15.625,888,6211384,691384,100,100,?,?,?,?,?
words-weka.filters.unsupervised.attribute.Remove-R51-weka.filters.unsupervised.attribute.Remove-R5-53,6,1,weka.classifiers.rules.ZeroR,'',48055541465867954,20160811.2243,90000,10000,5017,4983,0,50.17,49.83,0,0,0.499995,0.499997,100,100,9999.91684,9999.91684,0,0.999992,0.999992,0,0,0,0,1,5017,1,4983,0,0,0,0,0.5017,1,0.668176,0,0.5,0.5017,0.5017,0.5017,0.4983,0.4983,0.251703,0.5017,0.335224,0,0.5,0.500006,0.334088,0.5017,0.025,0.004,0.015625,0,15.625,0,888,6211384,691384,100,100,?,?,?,?,?
words-weka.filters.unsupervised.attribute.Remove-R51-weka.filters.unsupervised.attribute.Remove-R5-53,6,2,weka.classifiers.rules.ZeroR,'',48055541465867954,20160811.2243,90000,10000,5017,4983,0,50.17,49.83,0,0,0.499995,0.499997,100,100,9999.91684,9999.91684,0,0.999992,0.999992,0,0,0,0,1,5017,1,4983,0,0,0,0,0.5017,1,0.668176,0,0.5,0.5017,0.5017,0.5017,0.4983,0.4983,0.251703,0.5017,0.335224,0,0.5,0.500006,0.334088,0.5017,0.022,0.009,0.03125,0,31.25,0,888,6211384,691384,100,100,?,?,?,?,?
words-weka.filters.unsupervised.attribute.Remove-R51-weka.filters.unsupervised.attribute.Remove-R5-53,6,3,weka.classifiers.rules.ZeroR,'',48055541465867954,20160811.2243,90000,10000,5016,4984,0,50.16,49.84,0,0,0.499995,0.499997,100,100,9999.926148,9999.926148,0,0.999993,0.999993,0,0,0,0,1,5016,1,4984,0,0,0,0,0.5016,1,0.668087,0,0.5,0.5016,0.5016,0.5016,0.4984,0.4984,0.251603,0.5016,0.335113,0,0.5,0.500005,0.334044,0.5016,0.012,0,0,0,0,0,888,6211384,691384,100,100,?,?,?,?,?
words-weka.filters.unsupervised.attribute.Remove-R51-weka.filters.unsupervised.attribute.Remove-R5-53,6,4,weka.classifiers.rules.ZeroR,'',48055541465867954,20160811.2243,90000,10000,5016,4984,0,50.16,49.84,0,0,0.499995,0.499997,100,100,9999.926148,9999.926148,0,0.999993,0.999993,0,0,0,0,1,5016,1,4984,0,0,0,0,0.5016,1,0.668087,0,0.5,0.5016,0.5016,0.5016,0.4984,0.4984,0.251603,0.5016,0.335113,0,0.5,0.500005,0.334044,0.5016,0.032,0.004,0.03125,0,31.25,0,888,6211384,691384,100,100,?,?,?,?,?
words-weka.filters.unsupervised.attribute.Remove-R51-weka.filters.unsupervised.attribute.Remove-R5-53,6,5,weka.classifiers.rules.ZeroR,'',48055541465867954,20160811.2243,90000,10000,5016,4984,0,50.16,49.84,0,0,0.499995,0.499997,100,100,9999.926148,9999.926148,0,0.999993,0.999993,0,0,0,0,1,5016,1,4984,0,0,0,0,0.5016,1,0.668087,0,0.5,0.5016,0.5016,0.5016,0.4984,0.4984,0.251603,0.5016,0.335113,0,0.5,0.500005,0.334044,0.5016,0.032,0,0.03125,0,31.25,0,888,6211384,691384,100,100,?,?,?,?,?
words-weka.filters.unsupervised.attribute.Remove-R51-weka.filters.unsupervised.attribute.Remove-R5-53,6,6,weka.classifiers.rules.ZeroR,'',48055541465867954,20160811.2243,90000,10000,5016,4984,0,50.16,49.84,0,0,0.499995,0.499997,100,100,9999.926148,9999.926148,0,0.999993,0.999993,0,0,0,0,1,5016,1,4984,0,0,0,0,0.5016,1,0.668087,0,0.5,0.5016,0.5016,0.5016,0.4984,0.4984,0.251603,0.5016,0.335113,0,0.5,0.500005,0.334044,0.5016,0.03,0.003,0.03125,0,31.25,0,888,6211384,691384,100,100,?,?,?,?,?
words-weka.filters.unsupervised.attribute.Remove-R51-weka.filters.unsupervised.attribute.Remove-R5-53,6,7,weka.classifiers.rules.ZeroR,'',48055541465867954,20160811.2243,90000,10000,5016,4984,0,50.16,49.84,0,0,0.499995,0.499997,100,100,9999.926148,9999.926148,0,0.999993,0.999993,0,0,0,0,1,5016,1,4984,0,0,0,0,0.5016,1,0.668087,0,0.5,0.5016,0.5016,0.5016,0.4984,0.4984,0.251603,0.5016,0.335113,0,0.5,0.500005,0.334044,0.5016,0.016,0.016,0.015625,0.015625,15.625,15.625,888,6211384,691384,100,100,?,?,?,?,?
words-weka.filters.unsupervised.attribute.Remove-R51-weka.filters.unsupervised.attribute.Remove-R5-53,6,8,weka.classifiers.rules.ZeroR,'',48055541465867954,20160811.2243,90000,10000,5016,4984,0,50.16,49.84,0,0,0.499995,0.499997,100,100,9999.926148,9999.926148,0,0.999993,0.999993,0,0,0,0,1,5016,1,4984,0,0,0,0,0.5016,1,0.668087,0,0.5,0.5016,0.5016,0.5016,0.4984,0.4984,0.251603,0.5016,0.335113,0,0.5,0.500005,0.334044,0.5016,0.026,0.004,0.03125,0,31.25,0,888,6211384,691384,100,100,?,?,?,?,?
words-weka.filters.unsupervised.attribute.Remove-R51-weka.filters.unsupervised.attribute.Remove-R5-53,6,9,weka.classifiers.rules.ZeroR,'',48055541465867954,20160811.2243,90000,10000,5016,4984,0,50.16,49.84,0,0,0.499995,0.499997,100,100,9999.926148,9999.926148,0,0.999993,0.999993,0,0,0,0,1,5016,1,4984,0,0,0,0,0.5016,1,0.668087,0,0.5,0.5016,0.5016,0.5016,0.4984,0.4984,0.251603,0.5016,0.335113,0,0.5,0.500005,0.334044,0.5016,0.032,0,0.03125,0,31.25,0,888,6211384,691384,100,100,?,?,?,?,?
words-weka.filters.unsupervised.attribute.Remove-R51-weka.filters.unsupervised.attribute.Remove-R5-53,6,10,weka.classifiers.rules.ZeroR,'',48055541465867954,20160811.2243,90000,10000,5016,4984,0,50.16,49.84,0,0,0.499995,0.499997,100,100,9999.926148,9999.926148,0,0.999993,0.999993,0,0,0,0,1,5016,1,4984,0,0,0,0,0.5016,1,0.668087,0,0.5,0.5016,0.5016,0.5016,0.4984,0.4984,0.251603,0.5016,0.335113,0,0.5,0.500005,0.334044,0.5016,0.032,0.008,0.03125,0.015625,31.25,15.625,888,6211384,691384,100,100,?,?,?,?,?
words-weka.filters.unsupervised.attribute.Remove-R51-weka.filters.unsupervised.attribute.Remove-R5-53,7,1,weka.classifiers.rules.ZeroR,'',48055541465867954,20160811.2243,90000,10000,5016,4984,0,50.16,49.84,0,0,0.499995,0.499997,100,100,9999.926148,9999.926148,0,0.999993,0.999993,0,0,0,0,1,5016,1,4984,0,0,0,0,0.5016,1,0.668087,0,0.5,0.5016,0.5016,0.5016,0.4984,0.4984,0.251603,0.5016,0.335113,0,0.5,0.500005,0.334044,0.5016,0.022,0.005,0.015625,0,15.625,0,888,6211384,691384,100,100,?,?,?,?,?
words-weka.filters.unsupervised.attribute.Remove-R51-weka.filters.unsupervised.attribute.Remove-R5-53,7,2,weka.classifiers.rules.ZeroR,'',48055541465867954,20160811.2243,90000,10000,5016,4984,0,50.16,49.84,0,0,0.499995,0.499997,100,100,9999.926148,9999.926148,0,0.999993,0.999993,0,0,0,0,1,5016,1,4984,0,0,0,0,0.5016,1,0.668087,0,0.5,0.5016,0.5016,0.5016,0.4984,0.4984,0.251603,0.5016,0.335113,0,0.5,0.500005,0.334044,0.5016,0.015,0,0.015625,0,15.625,0,888,6211384,691384,100,100,?,?,?,?,?
words-weka.filters.unsupervised.attribute.Remove-R51-weka.filters.unsupervised.attribute.Remove-R5-53,7,3,weka.classifiers.rules.ZeroR,'',48055541465867954,20160811.2243,90000,10000,5016,4984,0,50.16,49.84,0,0,0.499995,0.499997,100,100,9999.926148,9999.926148,0,0.999993,0.999993,0,0,0,0,1,5016,1,4984,0,0,0,0,0.5016,1,0.668087,0,0.5,0.5016,0.5016,0.5016,0.4984,0.4984,0.251603,0.5016,0.335113,0,0.5,0.500005,0.334044,0.5016,0.02,0,0.015625,0,15.625,0,888,6211384,691384,100,100,?,?,?,?,?
words-weka.filters.unsupervised.attribute.Remove-R51-weka.filters.unsupervised.attribute.Remove-R5-53,7,4,weka.classifiers.rules.ZeroR,'',48055541465867954,20160811.2243,90000,10000,5016,4984,0,50.16,49.84,0,0,0.499995,0.499997,100,100,9999.926148,9999.926148,0,0.999993,0.999993,0,0,0,0,1,5016,1,4984,0,0,0,0,0.5016,1,0.668087,0,0.5,0.5016,0.5016,0.5016,0.4984,0.4984,0.251603,0.5016,0.335113,0,0.5,0.500005,0.334044,0.5016,0.031,0,0.03125,0,31.25,0,888,6211384,691384,100,100,?,?,?,?,?
words-weka.filters.unsupervised.attribute.Remove-R51-weka.filters.unsupervised.attribute.Remove-R5-53,7,5,weka.classifiers.rules.ZeroR,'',48055541465867954,20160811.2243,90000,10000,5016,4984,0,50.16,49.84,0,0,0.499995,0.499997,100,100,9999.926148,9999.926148,0,0.999993,0.999993,0,0,0,0,1,5016,1,4984,0,0,0,0,0.5016,1,0.668087,0,0.5,0.5016,0.5016,0.5016,0.4984,0.4984,0.251603,0.5016,0.335113,0,0.5,0.500005,0.334044,0.5016,0.021,0.005,0.015625,0.015625,15.625,15.625,888,6211384,691384,100,100,?,?,?,?,?
words-weka.filters.unsupervised.attribute.Remove-R51-weka.filters.unsupervised.attribute.Remove-R5-53,7,6,weka.classifiers.rules.ZeroR,'',48055541465867954,20160811.2243,90000,10000,5016,4984,0,50.16,49.84,0,0,0.499995,0.499997,100,100,9999.926148,9999.926148,0,0.999993,0.999993,0,0,0,0,1,5016,1,4984,0,0,0,0,0.5016,1,0.668087,0,0.5,0.5016,0.5016,0.5016,0.4984,0.4984,0.251603,0.5016,0.335113,0,0.5,0.500005,0.334044,0.5016,0.015,0,0.015625,0,15.625,0,888,6211384,691384,100,100,?,?,?,?,?
words-weka.filters.unsupervised.attribute.Remove-R51-weka.filters.unsupervised.attribute.Remove-R5-53,7,7,weka.classifiers.rules.ZeroR,'',48055541465867954,20160811.2243,90000,10000,5016,4984,0,50.16,49.84,0,0,0.499995,0.499997,100,100,9999.926148,9999.926148,0,0.999993,0.999993,0,0,0,0,1,5016,1,4984,0,0,0,0,0.5016,1,0.668087,0,0.5,0.5016,0.5016,0.5016,0.4984,0.4984,0.251603,0.5016,0.335113,0,0.5,0.500005,0.334044,0.5016,0.026,0.004,0.015625,0.015625,15.625,15.625,888,6211384,691384,100,100,?,?,?,?,?
words-weka.filters.unsupervised.attribute.Remove-R51-weka.filters.unsupervised.attribute.Remove-R5-53,7,8,weka.classifiers.rules.ZeroR,'',48055541465867954,20160811.2243,90000,10000,5016,4984,0,50.16,49.84,0,0,0.499995,0.499997,100,100,9999.926148,9999.926148,0,0.999993,0.999993,0,0,0,0,1,5016,1,4984,0,0,0,0,0.5016,1,0.668087,0,0.5,0.5016,0.5016,0.5016,0.4984,0.4984,0.251603,0.5016,0.335113,0,0.5,0.500005,0.334044,0.5016,0.012,0.015,0,0.015625,0,15.625,888,6211384,691384,100,100,?,?,?,?,?
words-weka.filters.unsupervised.attribute.Remove-R51-weka.filters.unsupervised.attribute.Remove-R5-53,7,9,weka.classifiers.rules.ZeroR,'',48055541465867954,20160811.2243,90000,10000,5017,4983,0,50.17,49.83,0,0,0.499995,0.499997,100,100,9999.91684,9999.91684,0,0.999992,0.999992,0,0,0,0,1,5017,1,4983,0,0,0,0,0.5017,1,0.668176,0,0.5,0.5017,0.5017,0.5017,0.4983,0.4983,0.251703,0.5017,0.335224,0,0.5,0.500006,0.334088,0.5017,0.042,0.005,0.03125,0,31.25,0,888,6211384,691384,100,100,?,?,?,?,?
words-weka.filters.unsupervised.attribute.Remove-R51-weka.filters.unsupervised.attribute.Remove-R5-53,7,10,weka.classifiers.rules.ZeroR,'',48055541465867954,20160811.2243,90000,10000,5017,4983,0,50.17,49.83,0,0,0.499995,0.499997,100,100,9999.91684,9999.91684,0,0.999992,0.999992,0,0,0,0,1,5017,1,4983,0,0,0,0,0.5017,1,0.668176,0,0.5,0.5017,0.5017,0.5017,0.4983,0.4983,0.251703,0.5017,0.335224,0,0.5,0.500006,0.334088,0.5017,0.023,0,0.015625,0,15.625,0,888,6211384,691384,100,100,?,?,?,?,?
words-weka.filters.unsupervised.attribute.Remove-R51-weka.filters.unsupervised.attribute.Remove-R5-53,8,1,weka.classifiers.rules.ZeroR,'',48055541465867954,20160811.2243,90000,10000,5016,4984,0,50.16,49.84,0,0,0.499995,0.499997,100,100,9999.926148,9999.926148,0,0.999993,0.999993,0,0,0,0,1,5016,1,4984,0,0,0,0,0.5016,1,0.668087,0,0.5,0.5016,0.5016,0.5016,0.4984,0.4984,0.251603,0.5016,0.335113,0,0.5,0.500005,0.334044,0.5016,0.016,0,0.015625,0,15.625,0,888,6211384,691384,100,100,?,?,?,?,?
words-weka.filters.unsupervised.attribute.Remove-R51-weka.filters.unsupervised.attribute.Remove-R5-53,8,2,weka.classifiers.rules.ZeroR,'',48055541465867954,20160811.2243,90000,10000,5016,4984,0,50.16,49.84,0,0,0.499995,0.499997,100,100,9999.926148,9999.926148,0,0.999993,0.999993,0,0,0,0,1,5016,1,4984,0,0,0,0,0.5016,1,0.668087,0,0.5,0.5016,0.5016,0.5016,0.4984,0.4984,0.251603,0.5016,0.335113,0,0.5,0.500005,0.334044,0.5016,0.043,0.004,0.046875,0,46.875,0,888,6211384,691384,100,100,?,?,?,?,?
words-weka.filters.unsupervised.attribute.Remove-R51-weka.filters.unsupervised.attribute.Remove-R5-53,8,3,weka.classifiers.rules.ZeroR,'',48055541465867954,20160811.2243,90000,10000,5016,4984,0,50.16,49.84,0,0,0.499995,0.499997,100,100,9999.926148,9999.926148,0,0.999993,0.999993,0,0,0,0,1,5016,1,4984,0,0,0,0,0.5016,1,0.668087,0,0.5,0.5016,0.5016,0.5016,0.4984,0.4984,0.251603,0.5016,0.335113,0,0.5,0.500005,0.334044,0.5016,0.058,0.016,0.03125,0,31.25,0,888,6211384,691384,100,100,?,?,?,?,?
words-weka.filters.unsupervised.attribute.Remove-R51-weka.filters.unsupervised.attribute.Remove-R5-53,8,4,weka.classifiers.rules.ZeroR,'',48055541465867954,20160811.2243,90000,10000,5016,4984,0,50.16,49.84,0,0,0.499995,0.499997,100,100,9999.926148,9999.926148,0,0.999993,0.999993,0,0,0,0,1,5016,1,4984,0,0,0,0,0.5016,1,0.668087,0,0.5,0.5016,0.5016,0.5016,0.4984,0.4984,0.251603,0.5016,0.335113,0,0.5,0.500005,0.334044,0.5016,0.026,0.004,0.03125,0,31.25,0,888,6211384,691384,100,100,?,?,?,?,?
words-weka.filters.unsupervised.attribute.Remove-R51-weka.filters.unsupervised.attribute.Remove-R5-53,8,5,weka.classifiers.rules.ZeroR,'',48055541465867954,20160811.2243,90000,10000,5016,4984,0,50.16,49.84,0,0,0.499995,0.499997,100,100,9999.926148,9999.926148,0,0.999993,0.999993,0,0,0,0,1,5016,1,4984,0,0,0,0,0.5016,1,0.668087,0,0.5,0.5016,0.5016,0.5016,0.4984,0.4984,0.251603,0.5016,0.335113,0,0.5,0.500005,0.334044,0.5016,0.03,0.005,0.03125,0,31.25,0,888,6211384,691384,100,100,?,?,?,?,?
